keyword	filter_name	filter_value	freq
smashbox	category	1995	13
smashbox	category	233	169
smashbox	concern	10752	4
smashbox	color	25802	10
smashbox	category	8441	3
smashbox	finish	10879	3
smashbox	skin_type	10781	10
smashbox	star_rating	4	8
smashbox	category	8429	6
smashbox	category	8436	3
smashbox	color	15515	3
smashbox	category	228	119
smashbox	category	263	233
smashbox	category	8379	9
smashbox	category	6761	34
smashbox	category	2040	6
smashbox	category	270	13
smashbox	concern	10751	3
smashbox	concern	10776	4
smashbox	skin_type	10782	15
smashbox	category	970	8
smashbox	category	235	69
smashbox	coverage	10874	8
smashbox	concern	10750	6
soaps	brand	204	5
soaps	brand	8719	40
soaps	brand	649	5
soaps	skin_type	10781	127
soaps	brand	1510	127
soaps	brand	6286	5
soaps	concern	10748	7
soaps	concern	10754	9
soaps	brand	1131	49
soaps	formulation	10831	625
soaps	brand	1937	7
soaps	concern	80312	9
soaps	category	8644	42
soaps	brand	8794	7
soaps	brand	1997	7
soaps	brand	609	198
soaps	brand	1634	19
soaps	preference	10850	9
soaps	brand	1881	7
soaps	preference	89009	4
soaps	brand	6445	55
soaps	brand	1964	7
soaps	brand	1740	25
soaps	brand	2203	8
soaps	brand	6526	49
soaps	brand	6666	8
soaps	brand	5503	4
soaps	preference	10861	88
soaps	preference	10844	37
soaps	brand	2685	7
soaps	brand	1520	11
soaps	brand	3242	5
soaps	brand	5745	19
soaps	preference	10867	31
soaps	brand	897	8
soaps	brand	1190	17
soaps	preference	10842	45
soaps	brand	739	37
soaps	concern	10777	127
soaps	preference	89005	8
soaps	brand	4737	7
soaps	preference	10840	20
soaps	brand	4343	4
soaps	brand	7442	11
soaps	brand	2001	6
soaps	brand	1450	4
soaps	brand	6523	4
soaps	brand	5708	8
soaps	brand	9662	8
soaps	brand	4476	5
soaps	formulation	10827	4
soaps	skin_type	10779	70
soaps	brand	6787	4
soaps	brand	2516	6
soaps	brand	1828	31
soaps	skin_type	10778	107
soaps	preference	10848	3
soaps	brand	610	53
soaps	brand	3796	31
soaps	preference	10864	11
soaps	brand	725	8
soaps	brand	5215	4
soaps	brand	6829	7
soaps	brand	9855	10
soaps	brand	7622	20
soaps	category	8452	3
soaps	brand	3715	4
soaps	brand	8967	9
soaps	brand	611	31
soaps	brand	4871	4
soaps	brand	2682	109
soaps	brand	8459	8
soaps	brand	2371	25
soaps	preference	80228	15
soaps	brand	5109	6
soaps	brand	7399	4
soaps	brand	6643	6
soaps	brand	616	9
soaps	brand	645	51
soaps	brand	595	8
soaps	brand	3884	4
soaps	brand	5553	4
soaps	brand	1850	11
soaps	brand	6518	7
soaps	brand	2986	31
soaps	brand	670	18
soaps	brand	2437	24
soaps	brand	4320	14
soaps	brand	6334	15
soaps	brand	624	14
soaps	category	7315	3
soaps	brand	7356	4
soaps	brand	4853	7
soaps	brand	5584	6
soaps	brand	5741	6
soaps	preference	10841	31
soaps	brand	2526	4
soaps	brand	980	17
soaps	brand	4421	15
soaps	brand	3869	19
soaps	preference	10843	77
soaps	brand	3538	5
soaps	concern	10750	46
soaps	brand	9977	4
soaps	brand	3143	9
soaps	brand	4483	4
soaps	brand	5709	9
soaps	concern	10773	12
soaps	concern	10731	14
soaps	preference	10855	12
soaps	brand	7180	12
soaps	preference	10839	37
soaps	brand	4889	4
soaps	brand	4441	7
soaps	brand	2131	15
soaps	star_rating	4	152
soaps	brand	6136	20
soaps	brand	1095	33
soaps	brand	2529	17
soaps	brand	4716	3
soaps	brand	1635	4
soaps	brand	7607	4
soaps	brand	8602	25
soaps	category	1312	6
soaps	brand	4656	9
soaps	concern	10717	9
soaps	brand	6602	3
soaps	preference	10858	35
soaps	brand	1975	46
soaps	brand	4033	3
soaps	brand	9814	5
soaps	preference	80224	26
soaps	brand	613	194
soaps	concern	80230	22
soaps	brand	7606	15
soaps	brand	5499	9
soaps	brand	3891	4
soaps	brand	824	15
soaps	brand	600	12
soaps	brand	6528	12
soaps	brand	2656	12
soaps	concern	10776	36
soaps	brand	8651	5
soaps	preference	64746	57
soaps	brand	7917	15
soaps	brand	4836	3
soaps	brand	1542	10
soaps	brand	1805	8
soaps	brand	4287	3
soaps	concern	10751	96
soaps	category	8379	3
soaps	brand	750	52
soaps	preference	10865	14
soaps	category	367	52
soaps	brand	1129	59
soaps	brand	7047	12
soaps	preference	10854	5
soaps	preference	12175	35
soaps	brand	3549	26
soaps	concern	10753	146
soaps	brand	2418	10
soaps	preference	10857	155
soaps	brand	4289	8
soaps	skin_type	10780	48
soaps	brand	943	205
soaps	formulation	10825	3
soaps	brand	8207	5
soaps	brand	1898	8
soaps	brand	621	396
soaps	concern	91406	6
soaps	brand	1033	4
soaps	preference	10845	62
soaps	brand	7173	15
soaps	brand	612	206
soaps	brand	752	131
soaps	brand	3814	23
soaps	concern	80231	100
soaps	preference	10863	22
soaps	preference	10862	28
soaps	preference	10853	215
soaps	skin_type	10782	69
soaps	brand	8356	3
soaps	brand	1561	3
soaps	brand	1847	3
soaps	preference	10856	29
soaps	preference	10866	21
soaps	brand	2734	21
soaps	brand	1701	8
soaps	preference	10859	15
soaps	brand	2392	10
soaps	brand	738	10
soaps	brand	923	308
soaps	preference	10869	35
soaps	brand	6646	5
soaps	preference	80225	29
soaps	brand	4766	23
soaps	brand	4978	28
soaps	concern	10771	32
soaps	brand	3899	3
soaps	brand	990	24
soaps	brand	8256	13
soaps	concern	10737	32
soaps	brand	2104	12
soaps	brand	681	12
soaps	brand	2657	3
soaps	preference	16003	26
soaps	brand	7666	132
soaps	brand	1938	12
soaps	price	0-499	28
soaps	brand	2100	21
soaps	concern	10749	16
soaps	formulation	10824	5
soaps	brand	2415	12
soaps	brand	680	138
soaps	brand	978	12
soaps	brand	5828	6
soaps	brand	2295	21
soaps	brand	4787	15
soaps	brand	6337	15
soaps	brand	4153	16
soaps	preference	10847	17
soaps	formulation	10822	5
soaps	brand	2421	95
soaps	preference	10849	6
soaps	brand	2070	3
soaps	brand	1375	69
soaps	brand	4650	10
soaps	brand	2453	15
soaps	brand	6888	33
soaps	brand	5908	21
soaps	preference	10851	184
soaps	brand	6520	5
soaps	brand	7113	10
soaps	brand	3616	3
soaps	brand	6914	5
soaps	concern	10770	373
soaps	category	9607	5
soaps	brand	2709	3
soaps	brand	4786	17
soaps	preference	10852	16
soaps	brand	7423	5
soaps	brand	1037	26
soaps	brand	5000	3
soaps	concern	10729	24
soaps	brand	4652	10
soaps	brand	1541	16
soultree	preference	10857	10
soultree	preference	10839	10
soultree	category	250	14
soultree	skin_type	10782	4
soultree	star_rating	4	3
soultree	skin_type	10778	4
soultree	preference	10869	10
soultree	category	8398	23
soultree	category	241	4
soultree	concern	10753	3
soultree	category	368	7
soultree	category	687	7
soultree	category	9568	9
soultree	category	9581	4
soultree	category	9566	3
soultree	preference	10847	7
soultree	category	8451	7
soultree	preference	10861	11
soultree	preference	10853	13
soultree	preference	64746	9
soultree	preference	12175	7
soultree	preference	10845	7
soultree	category	2040	13
soultree	category	232	11
soultree	concern	10777	5
soultree	category	9567	6
soultree	category	319	29
soultree	category	8426	8
soultree	preference	10867	7
soultree	preference	80228	7
soultree	category	316	55
soultree	concern	10771	5
soultree	category	9573	5
soultree	preference	89005	7
soultree	skin_type	10779	4
soultree	preference	80224	5
soultree	category	9569	6
soultree	preference	10844	7
soultree	category	249	26
soultree	preference	10862	6
soultree	preference	10851	7
soultree	preference	10858	6
soultree	category	8452	5
sponges	brand	642	13
sponges	brand	6882	4
sponges	brand	2130	7
sponges	price	0-499	38
sponges	brand	3990	15
sponges	brand	7691	4
sponges	skin_type	10779	4
sponges	category	267	3
sponges	brand	7092	6
sponges	brand	693	17
sponges	brand	4985	7
sponges	brand	1834	7
sponges	brand	3899	7
sponges	category	228	15
sponges	brand	2298	15
sponges	brand	2347	5
sponges	preference	64746	3
sponges	brand	1937	14
sponges	formulation	10806	23
sponges	brand	7907	4
sponges	brand	5728	3
sponges	star_rating	4	17
sponges	category	234	3
sponges	category	268	3
sponges	brand	752	3
sponges	category	271	30
sponges	brand	6346	3
sponges	brand	6883	3
sponges	brand	3901	3
sponges	brand	201	8
sponges	brand	645	3
st. ives	formulation	10820	5
st. ives	category	9609	6
st. ives	skin_type	10781	31
st. ives	formulation	10822	5
st. ives	preference	10863	5
st. ives	skin_type	10782	10
st. ives	category	9606	6
st. ives	concern	10771	17
st. ives	formulation	12089	7
st. ives	star_rating	4	8
st. ives	price	0-499	10
st. ives	category	9581	8
st. ives	category	8437	14
st. ives	skin_type	10779	30
st. ives	category	8438	5
st. ives	skin_type	10778	15
st. ives	category	371	51
st. ives	formulation	10827	3
st. ives	category	8452	9
st. ives	category	8400	76
st. ives	preference	10859	4
st. ives	preference	64746	5
st. ives	preference	10857	3
st. ives	category	8426	110
st. ives	category	8441	6
st. ives	category	8443	7
st. ives	concern	10750	19
st. ives	category	368	117
st. ives	category	369	63
st. ives	skin_type	10780	7
st. ives	category	9582	10
st. ives	category	8420	119
st. ives	category	9639	4
st. ives	category	8449	11
st. ives	preference	10851	13
st. ives	category	8436	4
st. ives	concern	10770	13
st. ives	category	8444	6
st. ives	concern	10751	19
st. ives	preference	10858	7
st. ives	preference	10855	4
st. ives	category	8381	159
st. ives	concern	10753	15
st. ives	preference	10856	6
st.botanica	hair_type	11077	27
st.botanica	category	9602	4
st.botanica	category	9576	4
st.botanica	category	9582	4
st.botanica	concern	10754	10
st.botanica	category	9579	10
st.botanica	category	9570	4
st.botanica	category	368	18
st.botanica	category	2046	20
st.botanica	category	2020	4
st.botanica	skin_type	10780	8
st.botanica	preference	10860	8
st.botanica	skin_type	10782	34
st.botanica	category	9601	4
st.botanica	preference	80228	10
st.botanica	star_rating	4	18
st.botanica	category	2041	86
st.botanica	concern	10777	24
st.botanica	concern	10753	38
st.botanica	hair_type	11074	11
st.botanica	price	0-499	4
st.botanica	hair_type	11071	14
st.botanica	hair_type	11073	4
st.botanica	hair_type	11079	13
st.botanica	category	8405	31
st.botanica	category	735	3
st.botanica	preference	10858	6
st.botanica	category	319	254
st.botanica	category	1214	20
st.botanica	category	8445	20
st.botanica	category	1389	5
st.botanica	category	1393	11
st.botanica	category	316	489
st.botanica	preference	10861	3
st.botanica	category	9573	5
st.botanica	category	8396	57
st.botanica	category	9598	6
st.botanica	category	8449	11
st.botanica	formulation	10808	20
st.botanica	category	8404	43
st.botanica	category	9617	8
st.botanica	preference	10843	24
st.botanica	preference	12175	6
st.botanica	category	9616	3
st.botanica	hair_type	11078	31
st.botanica	preference	10839	10
st.botanica	preference	10845	9
st.botanica	concern	10770	17
st.botanica	category	9575	5
st.botanica	category	1387	8
st.botanica	preference	10840	6
st.botanica	category	1654	6
st.botanica	preference	10857	6
st.botanica	preference	10842	3
st.botanica	category	1392	12
st.botanica	category	8394	97
st.botanica	category	9569	5
st.botanica	formulation	10827	10
st.botanica	preference	10844	6
st.botanica	preference	10851	22
st.botanica	concern	10751	21
st.botanica	formulation	10822	12
st.botanica	formulation	10824	3
st.botanica	category	9599	5
st.botanica	category	2040	95
st.botanica	concern	10729	9
st.botanica	category	8380	76
st.botanica	category	8423	6
st.botanica	category	8403	46
st.botanica	preference	10853	3
st.botanica	skin_type	10781	33
st.botanica	concern	10755	9
st.botanica	concern	10748	5
st.botanica	category	8426	28
st.botanica	preference	10841	21
st.botanica	concern	10749	22
st.botanica	skin_type	10778	26
st.botanica	category	8437	12
st.botanica	category	8452	7
st.botanica	category	8397	149
st.botanica	concern	10750	25
st.botanica	concern	91638	14
st.botanica	preference	64746	3
st.botanica	concern	10776	26
st.botanica	hair_type	11072	3
st.botanica	concern	10771	16
st.botanica	preference	10864	9
st.botanica	concern	10737	7
st.botanica	concern	91637	35
st.botanica	category	8379	116
st.botanica	concern	10732	9
st.botanica	category	320	85
st.botanica	skin_type	10779	51
st.botanica	category	9581	3
st.botanica	formulation	10817	14
st.botanica	category	1326	3
st.botanica	hair_type	11076	5
straighteners	concern	10715	24
straighteners	brand	2714	9
straighteners	brand	996	29
straighteners	brand	693	576
straighteners	brand	6759	5
straighteners	concern	91637	45
straighteners	brand	9701	7
straighteners	brand	7422	9
straighteners	brand	1066	1335
straighteners	brand	7742	140
straighteners	hair_type	11075	39
straighteners	hair_type	11076	21
straighteners	hair_type	11073	26
straighteners	star_rating	4	155
straighteners	brand	4647	211
straighteners	brand	607	111
straighteners	brand	1443	132
straighteners	brand	1806	150
straighteners	hair_type	11077	72
straighteners	hair_type	11074	29
straighteners	brand	998	114
straighteners	brand	5906	150
straighteners	hair_type	11071	99
straighteners	concern	10734	9
straighteners	brand	2129	129
straighteners	brand	2715	16
straighteners	brand	592	107
straighteners	brand	3820	37
straighteners	hair_type	11079	134
straighteners	concern	91638	112
straighteners	brand	2717	126
straighteners	price	0-499	27
straighteners	brand	605	22
straighteners	brand	2919	10
straighteners	brand	4459	3
straighteners	brand	8702	45
straighteners	hair_type	11072	63
straighteners	brand	9689	3
straighteners	concern	10745	109
straighteners	brand	2504	21
straighteners	hair_type	91639	79
straighteners	brand	2128	26
straighteners	brand	7092	95
straighteners	category	364	7
straighteners	brand	4475	34
straighteners	brand	694	128
straighteners	concern	10751	34
straighteners	brand	5616	15
straighteners	brand	4029	274
straighteners	hair_type	11078	110
sugar	finish	10883	7
sugar	category	8383	14
sugar	category	229	116
sugar	category	8400	7
sugar	category	1514	80
sugar	finish	20425	6
sugar	category	8380	27
sugar	category	8453	10
sugar	category	8445	7
sugar	category	1513	69
sugar	concern	10777	3
sugar	color	25190	40
sugar	category	8398	26
sugar	category	228	363
sugar	color	13750	9
sugar	category	4140	161
sugar	category	244	49
sugar	formulation	10819	3
sugar	formulation	10821	3
sugar	color	13529	19
sugar	category	263	1111
sugar	skin_tone	10887	34
sugar	formulation	10822	24
sugar	category	687	616
sugar	category	240	977
sugar	color	25188	33
sugar	category	6761	49
sugar	category	242	543
sugar	color	16777	3
sugar	concern	10749	3
sugar	category	235	199
sugar	category	239	11
sugar	formulation	10828	10
sugar	color	13370	4
sugar	color	10789	15
sugar	category	8449	14
sugar	brand	2534	4
sugar	category	249	1173
sugar	category	231	183
sugar	category	8451	8
sugar	brand	1937	3
sugar	color	10801	10
sugar	category	237	252
sugar	category	233	117
sugar	formulation	10804	24
sugar	concern	10729	3
sugar	category	245	167
sugar	color	15515	35
sugar	coverage	10874	11
sugar	category	8452	10
sugar	formulation	10827	3
sugar	skin_tone	10888	11
sugar	coverage	10876	4
sugar	category	251	220
sugar	preference	15812	4
sugar	finish	20429	5
sugar	formulation	10824	6
sugar	finish	10881	216
sugar	skin_tone	10886	24
sugar	preference	10851	24
sugar	category	255	267
sugar	category	5079	671
sugar	category	232	81
sugar	category	241	141
sugar	category	250	213
sugar	category	8401	9
sugar	category	236	79
sugar	color	15514	54
sugar	preference	10838	13
sugar	formulation	15987	3
sugar	category	257	130
